obsid,ucdpid,dyadid,country,acr,side_b,byear,eyear,transconstsupp,rebextpart,rtypesup,foreign_f,b_neigh,ff_coethnic,actorid,islmgenpct,religious_nonislamist,secular_nonleft,noideol,nonnationalist,cowcode,rebestimate,rebstrength,strengthcent,mobcap,terrcont,length,year,best_fatality,low_fatality,region,territorial,intensity,govtbestfatal,loot,countrycode,pop_dens,gdp_cap,gdp_cap_gr,ethnic,islamist_nsa,secessionist,communist,foreign_territory,rebelsupport,fatality_lag,govtbestfatal_ln,pop_dens_ln,gdp_cap_ln,rebestimate_ln,islamist,forced_recruit,leftist,nationalist,fatality_lag_ln,ff_type
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1994,0,0,,0,0,0,1,IND,317.03464,589.7087876000001,4.604720942,0,0,0,1,0,0,0,0,5.7590113,6.3796287,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1995,0,0,,1,0,0,1,IND,323.17981,622.3036830999999,5.527286718,0,0,0,1,0,0,0,0,5.7782087,6.4334283,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1996,0,0,,0,0,0,1,IND,329.37366,656.697144,5.526796934,0,0,0,1,0,0,0,0,5.7971931,6.4872231,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1997,0,0,,0,0,0,1,IND,335.60495,670.6101216,2.118629228,0,0,0,1,0,0,0,0,5.8159347,6.5081878,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1998,0,0,,0,0,0,1,IND,341.85602,699.0688547,4.243707664,0,0,0,1,0,0,0,0,5.8343897,6.5497494,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,1999,0,0,,0,0,0,1,IND,348.10309,747.2520357,6.892479991,0,0,0,1,0,0,0,0,5.8524985,6.6164026,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,2000,0,0,,0,0,0,1,IND,354.32684,762.3133408,2.015558933,0,0,0,1,0,0,0,0,5.8702197,6.6363578,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,2001,0,0,,0,0,0,1,IND,360.51788,785.3446281,3.021236285,0,0,0,1,0,0,0,0,5.8875418,6.6661224,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,2002,0,0,,0,0,59,1,IND,366.67328,801.5079327,2.05811615,0,0,0,1,0,0,0,4.0775375,5.9044714,6.6864948,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,2003,0,0,,0,0,0,1,IND,372.78799,850.2932649000001,6.086693622,0,0,0,1,0,0,0,0,5.92101,6.7455812,7.6009026,0,0,1,0,0,0
NSA.3.4-169,29,405,India,IND,Naxalites/PWG,1990,2004,no,minor,military,0,0,0,1035,0.114500001,0,0,0,1,750,2000,1,2,0,0,15,2004,0,0,,0,0,0,1,IND,378.85886,902.9057944,6.187574525,0,0,0,1,0,0,0,0,5.9371638,6.8056183,7.6009026,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1992,35,35,3,1,0,0,1,IND,304.87839,548.8957838,3.390699613,0,0,0,1,0,0,0,0,5.719913,6.3079085,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1993,0,0,,1,0,56,1,IND,310.93729,563.7496877,2.706142818,0,0,0,1,0,0,35,4.0253515,5.7395911,6.3346105,6.9077554,0,0,1,0,3.583519,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1994,0,0,,1,0,0,1,IND,317.03464,589.7087876000001,4.604720942,0,0,0,1,0,0,0,0,5.7590113,6.3796287,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1995,0,0,,1,0,0,1,IND,323.17981,622.3036830999999,5.527286718,0,0,0,1,0,0,0,0,5.7782087,6.4334283,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1996,0,0,,1,0,0,1,IND,329.37366,656.697144,5.526796934,0,0,0,1,0,0,0,0,5.7971931,6.4872231,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1997,0,0,,1,0,0,1,IND,335.60495,670.6101216,2.118629228,0,0,0,1,0,0,0,0,5.8159347,6.5081878,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1998,0,0,,1,0,0,1,IND,341.85602,699.0688547,4.243707664,0,0,0,1,0,0,0,0,5.8343897,6.5497494,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,1999,49,35,3,0,0,0,1,IND,348.10309,747.2520357,6.892479991,0,0,0,1,0,0,0,0,5.8524985,6.6164026,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,2000,26,26,3,0,0,0,1,IND,354.32684,762.3133408,2.015558933,0,0,0,1,0,0,49,0,5.8702197,6.6363578,6.9077554,0,0,1,0,3.9120231,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,2001,0,0,,0,0,0,1,IND,360.51788,785.3446281,3.021236285,0,0,0,1,0,0,26,0,5.8875418,6.6661224,6.9077554,0,0,1,0,3.2958369,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,2002,0,0,,0,0,59,1,IND,366.67328,801.5079327,2.05811615,0,0,0,1,0,0,0,4.0775375,5.9044714,6.6864948,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,2003,0,0,,0,0,0,1,IND,372.78799,850.2932649000001,6.086693622,0,0,0,1,0,0,0,0,5.92101,6.7455812,6.9077554,0,0,1,0,0,0
NSA.3.4-172,29,406,India,IND,MCC,1992,2004,no,minor,NA,0,0,0,1036,0.120999999,0,0,0,1,750,1000,1,2,0,0,13,2004,0,0,,0,0,0,1,IND,378.85886,902.9057944,6.187574525,0,0,0,1,0,0,0,0,5.9371638,6.8056183,6.9077554,0,0,1,0,0,0
NSA.3.4-1525,201,407,Azerbaijan,AZE,OPON forces,1995,1995,no,no,NA,0,0,0,1191,,,,,,373,3000,2,3,0,0,1,1995,0,0,,0,0,0,0,AZE,92.348923,1216.077917,-12.80996836,0,0,0,0,0,0,0,0,4.5255742,7.1033859,8.0063677,,,,,0,0
NSA.3.4-1123,137,411,Afghanistan,AFG,Jamiat-i-Islami,1989,1992,explicit,major,military,1,1,0,1134,0.911800027,0,0,0,1,700,12000,2,2,1,0,4,1989,0,0,,0,1,0,1,AFG,17.780766,,,0,0,0,0,1,1,0,0,2.8781173,,9.392662,1,1,0,0,0,1
NSA.3.4-1123,137,411,Afghanistan,AFG,Jamiat-i-Islami,1989,1992,explicit,major,military,1,1,0,1134,0.911800027,0,0,0,1,700,12000,2,2,1,0,4,1990,0,0,,0,0,0,1,AFG,18.484161,,,0,0,0,0,1,1,0,0,2.9169142,,9.392662,1,1,0,0,0,1
NSA.3.4-1123,137,411,Afghanistan,AFG,Jamiat-i-Islami,1989,1992,explicit,major,military,1,1,0,1134,0.911800027,0,0,0,1,700,12000,2,2,1,0,4,1991,0,0,,0,0,0,1,AFG,19.589766,,,0,0,0,0,1,1,0,0,2.9750073,,9.392662,1,1,0,0,0,1
NSA.3.4-1123,137,411,Afghanistan,AFG,Jamiat-i-Islami,1989,1992,explicit,major,military,1,1,0,1134,0.911800027,0,0,0,1,700,12000,2,2,1,0,4,1992,0,0,,0,0,0,1,AFG,21.054483,,,0,0,0,0,1,1,0,0,3.0471134,,9.392662,1,1,0,0,0,1
NSA.3.4-1126,137,411,Afghanistan,AFG,Jamiat-i-Islami,1996,1996,no,no,military,1,1,0,1134,0.911800027,0,0,0,1,700,60000,2,2,1,1,1,1996,0,0,,0,0,0,1,AFG,26.777258,,,0,0,0,0,0,1,0,0,3.2875528,,11.0021,1,1,0,0,0,1
NSA.3.4-1132,137,412,Afghanistan,AFG,Hezb-i-Islami,1989,1992,explicit,major,military,1,0,0,1141,0.969500005,0,0,0,1,700,,2,2,1,0,4,1989,0,0,,0,0,0,1,AFG,17.780766,,,0,0,0,0,1,1,0,0,2.8781173,,,1,1,0,0,0,4
NSA.3.4-1132,137,412,Afghanistan,AFG,Hezb-i-Islami,1989,1992,explicit,major,military,1,0,0,1141,0.969500005,0,0,0,1,700,,2,2,1,0,4,1990,0,0,,0,0,0,1,AFG,18.484161,,,0,0,0,0,1,1,0,0,2.9169142,,,1,1,0,0,0,4
NSA.3.4-1132,137,412,Afghanistan,AFG,Hezb-i-Islami,1989,1992,explicit,major,military,1,0,0,1141,0.969500005,0,0,0,1,700,,2,2,1,0,4,1991,0,0,,0,0,0,1,AFG,19.589766,,,0,0,0,0,1,1,0,0,2.9750073,,,1,1,0,0,0,4
NSA.3.4-1135,137,412,Afghanistan,AFG,Hezb-i-Islami,1992,1995,NA,NA,NA,1,0,0,1141,0.969500005,0,0,0,1,700,50000,3,2,1,0,4,1992,0,0,,0,1,0,1,AFG,21.054483,,,0,0,0,0,,,0,0,3.0471134,,10.819778,1,1,0,0,0,4
NSA.3.4-1132,137,412,Afghanistan,AFG,Hezb-i-Islami,1989,1992,explicit,major,military,1,0,0,1141,0.969500005,0,0,0,1,700,,2,2,1,0,4,1992,0,0,,0,1,0,1,AFG,21.054483,,,0,0,0,0,1,1,0,0,3.0471134,,,1,1,0,0,0,4
NSA.3.4-1135,137,412,Afghanistan,AFG,Hezb-i-Islami,1992,1995,NA,NA,NA,1,0,0,1141,0.969500005,0,0,0,1,700,50000,3,2,1,0,4,1993,0,0,,0,1,26,1,AFG,22.706814,,,0,0,0,0,,,0,3.2580965,3.1226649,,10.819778,1,1,0,0,0,4
NSA.3.4-1135,137,412,Afghanistan,AFG,Hezb-i-Islami,1992,1995,NA,NA,NA,1,0,0,1141,0.969500005,0,0,0,1,700,50000,3,2,1,0,4,1994,0,0,,0,0,0,1,AFG,24.308376,,,0,0,0,0,,,0,0,3.1908209,,10.819778,1,1,0,0,0,4
NSA.3.4-1135,137,412,Afghanistan,AFG,Hezb-i-Islami,1992,1995,NA,NA,NA,1,0,0,1141,0.969500005,0,0,0,1,700,50000,3,2,1,0,4,1995,0,0,,0,0,141,1,AFG,25.69084,,,0,0,0,0,,,0,4.94876,3.2461345,,10.819778,1,1,0,0,0,4
NSA.3.4-1138,137,412,Afghanistan,AFG,Hezb-i-Islami,2008,2011,no,no,military,1,0,0,1141,0.969500005,0,0,0,1,700,,1,2,0,1,4,2008,0,0,,0,0,0,1,AFG,40.634655,444.9501379,1.040489085,0,0,0,0,0,0,0,0,3.7046213,6.0979624,,1,1,0,0,0,4
NSA.3.4-1138,137,412,Afghanistan,AFG,Hezb-i-Islami,2008,2011,no,no,military,1,0,0,1141,0.969500005,0,0,0,1,700,,1,2,0,1,4,2009,0,0,,0,0,0,1,AFG,41.674004,524.8235332,17.951089,0,0,0,0,0,0,0,0,3.7298775,6.263062,,1,1,0,0,0,4
NSA.3.4-1138,137,412,Afghanistan,AFG,Hezb-i-Islami,2008,2011,no,no,military,1,0,0,1141,0.969500005,0,0,0,1,700,,1,2,0,1,4,2010,0,0,,0,0,0,1,AFG,42.830326,553.3002894,5.425967848,0,0,0,0,0,0,0,0,3.7572465,6.3159008,,1,1,0,0,0,4
NSA.3.4-1138,137,412,Afghanistan,AFG,Hezb-i-Islami,2008,2011,no,no,military,1,0,0,1141,0.969500005,0,0,0,1,700,,1,2,0,1,4,2011,0,0,,0,0,0,1,AFG,44.127632,569.2333877,2.87964757,0,0,0,0,0,0,0,0,3.7870862,6.3442907,,1,1,0,0,0,4
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1989,0,0,,0,0,0,1,AFG,17.780766,,,0,0,0,0,1,1,0,0,2.8781173,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1990,0,0,,0,0,0,1,AFG,18.484161,,,0,0,0,0,1,1,0,0,2.9169142,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1991,0,0,,0,0,0,1,AFG,19.589766,,,0,0,0,0,1,1,0,0,2.9750073,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1992,0,0,,0,0,0,1,AFG,21.054483,,,0,0,0,0,1,1,0,0,3.0471134,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1993,0,0,,0,0,26,1,AFG,22.706814,,,0,0,0,0,1,1,0,3.2580965,3.1226649,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1994,0,0,,0,0,0,1,AFG,24.308376,,,0,0,0,0,1,1,0,0,3.1908209,,11.661345,0,1,0,0,0,1
NSA.3.4-1141,137,413,Afghanistan,AFG,Hezb-i-Wahdat,1989,1995,explicit,major,military,1,1,0,1142,0.971099973,0,0,1,0,700,116000,3,2,0,0,7,1995,0,0,,0,0,141,1,AFG,25.69084,,,0,0,0,0,1,1,0,4.94876,3.2461345,,11.661345,0,1,0,0,0,1
NSA.3.4-1519,200,415,Tajikistan,TAJ,Movement for Peace in Tajikistan,1998,1998,no,minor,NA,1,0,0,1189,0.850000024,NA,0,NA,NA,702,1000,2,2,0,0,1,1998,0,0,,0,0,0,0,TJK,42.957329,380.1595795,3.771498597,0,0,0,0,0,0,0,0,3.7602072,5.9405913,6.9077554,,1,,,0,4
NSA.3.4-247,37,419,Israel,ISR,PFLP,1989,1989,tacit,no,military,0,0,0,1047,0.108000003,0,0,0,0,666,900,1,2,1,0,1,1989,0,0,,1,0,62,0,ISR,208.78004,19761.79152,-.827642455,0,0,0,0,1,1,0,4.1271343,5.3412814,9.8915052,6.8023949,0,1,1,1,0,0
NSA.3.4-250,37,419,Israel,ISR,PFLP,2001,2001,tacit,no,military,0,0,0,1047,0.108000003,0,0,0,0,666,900,1,2,1,0,1,2001,0,0,,1,0,0,0,ISR,297.55084,26460.59813,-2.093602367,0,0,0,0,1,1,0,0,5.6955853,10.183412,6.8023949,0,1,1,1,0,0
NSA.3.4-1144,137,422,Afghanistan,AFG,Junbish-i Milli-yi Islami,1993,1995,no,no,military,1,1,0,1144,0.970899999,0,0,1,0,700,65000,3,2,1,1,3,1993,0,0,,0,0,26,1,AFG,22.706814,,,0,0,0,0,0,1,0,3.2580965,3.1226649,,11.082143,0,1,0,0,0,1
NSA.3.4-1144,137,422,Afghanistan,AFG,Junbish-i Milli-yi Islami,1993,1995,no,no,military,1,1,0,1144,0.970899999,0,0,1,0,700,65000,3,2,1,1,3,1994,0,0,,0,1,0,1,AFG,24.308376,,,0,0,0,0,0,1,0,0,3.1908209,,11.082143,0,1,0,0,0,1
NSA.3.4-1144,137,422,Afghanistan,AFG,Junbish-i Milli-yi Islami,1993,1995,no,no,military,1,1,0,1144,0.970899999,0,0,1,0,700,65000,3,2,1,1,3,1995,0,0,,0,0,141,1,AFG,25.69084,,,0,0,0,0,0,1,0,4.94876,3.2461345,,11.082143,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,1996,0,0,,0,0,0,1,AFG,26.777258,,,0,0,0,0,1,1,0,0,3.2875528,,11.652687,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,1997,0,0,,0,1,323,1,AFG,27.623274,,,0,0,0,0,1,1,0,5.7776523,3.3186586,,11.652687,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,1998,0,0,,0,1,5801,1,AFG,28.354441,,,0,0,0,0,1,1,0,8.6657858,3.3447835,,11.652687,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,1999,0,0,,0,1,436,1,AFG,29.161566,,,0,0,0,0,1,1,0,6.0776424,3.3728516,,11.652687,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,2000,0,0,,0,1,152,1,AFG,30.177895,,,0,0,0,0,1,1,0,5.0238805,3.4071097,,11.652687,0,1,0,0,0,1
NSA.3.4-1147,137,423,Afghanistan,AFG,UIFSA,1996,2001,no,no,military,1,1,0,1147,0.967700005,0,0,1,0,700,115000,2,2,1,1,6,2001,200,200,3,0,1,298,1,AFG,31.448029,,,0,0,0,0,1,1,0,5.6970935,3.4483364,,11.652687,0,1,0,0,0,1
NSA.3.4-253,37,426,Israel,ISR,AMB,2002,2004,explicit,minor,NA,0,0,0,1053,0.137799993,1,0,0,0,666,,1,2,0,0,3,2002,81,80,2,1,0,0,0,ISR,303.60443,25915.29146,-2.06082516,0,0,0,0,0,0,200,0,5.7157254,10.162588,,0,1,0,1,5.3033047,0
NSA.3.4-253,37,426,Israel,ISR,AMB,2002,2004,explicit,minor,NA,0,0,0,1053,0.137799993,1,0,0,0,666,,1,2,0,0,3,2003,41,41,2,1,0,0,0,ISR,309.13586,25751.18383,-.6332463270000001,0,0,0,0,0,0,81,0,5.7337809,10.156236,,0,1,0,1,4.4067192,0
NSA.3.4-253,37,426,Israel,ISR,AMB,2002,2004,explicit,minor,NA,0,0,0,1053,0.137799993,1,0,0,0,666,,1,2,0,0,3,2004,0,0,,1,0,31,0,ISR,314.6488,26593.85423,3.272355961,0,0,0,0,0,0,41,3.4339871,5.7514572,10.188436,,0,1,0,1,3.7376697,0
NSA.3.4-256,37,427,Israel,ISR,PNA,1996,1996,NA,NA,NA,0,0,0,1052,,,,,,666,35000,2,2,0,0,1,1996,0,0,,1,0,0,0,ISR,263.03143,24350.94908,3.415902249,0,0,0,0,,,0,0,5.5722737,10.100327,10.463103,,,,,0,0
NSA.3.4-259,37,427,Israel,ISR,PNA,2000,2002,NA,NA,NA,0,0,0,1052,,,,,,666,35000,2,2,0,0,3,2000,0,0,,1,0,0,0,ISR,290.61923,27026.42398,6.101111667,0,0,0,0,,,0,0,5.6720138,10.204571,10.463103,,,,,0,0
NSA.3.4-259,37,427,Israel,ISR,PNA,2000,2002,NA,NA,NA,0,0,0,1052,,,,,,666,35000,2,2,0,0,3,2001,0,0,,1,0,0,0,ISR,297.55084,26460.59813,-2.093602367,0,0,0,0,,,0,0,5.6955853,10.183412,10.463103,,,,,0,0
NSA.3.4-259,37,427,Israel,ISR,PNA,2000,2002,NA,NA,NA,0,0,0,1052,,,,,,666,35000,2,2,0,0,3,2002,0,0,,1,0,0,0,ISR,303.60443,25915.29146,-2.06082516,0,0,0,0,,,0,0,5.7157254,10.162588,10.463103,,,,,0,0
NSA.3.4-262,37,428,Israel,ISR,PFLP-GC,1989,1989,explicit,no,military,0,0,0,1048,0.108000003,0,1,0,0,666,1000,1,2,0,0,1,1989,0,0,,1,0,62,0,ISR,208.78004,19761.79152,-.827642455,0,0,0,0,1,1,0,4.1271343,5.3412814,9.8915052,6.9077554,0,1,0,1,0,0
NSA.3.4-961,118,431,Uganda,UGA,UNRF II,1997,1997,no,no,military,0,0,0,1339,0.112000003,0,0,1,0,500,3000,2,2,0,0,1,1997,0,0,,0,0,0,0,UGA,108.50056,387.6006108,1.90934204,0,0,0,0,1,1,0,0,4.6867552,5.9599752,8.0063677,0,1,0,0,0,0
NSA.3.4-880,113,433,Sudan,SUD,SLM/A,2003,2003,no,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,1,2003,0,0,,0,1,1776,0,SDN,15.936566,1125.764399,4.757419743,0,0,0,0,0,1,0,7.4821191,2.7686162,7.0262175,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2004,0,0,,0,1,2593,0,SDN,16.3976,1137.563077,1.048059231,0,0,0,0,1,1,0,7.8605709,2.7971349,7.0366435,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2005,63,63,4,0,0,403,0,SDN,16.872858,1189.960988,4.606154351,0,0,0,0,1,1,0,5.9989367,2.8257062,7.081676,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2006,0,0,,0,0,252,0,SDN,17.363096,1275.262027,7.168389538,0,0,0,0,1,1,63,5.529429,2.854347,7.150907,8.6995144,0,1,0,0,4.1588831,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2007,0,0,,1,0,99,0,SDN,17.867617,1385.410027,8.637283783000001,0,0,0,0,1,1,0,4.59512,2.8829899,7.2337513,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2008,0,0,,0,0,186,0,SDN,18.383307,1455.318374,5.046040171,0,0,0,0,1,1,0,5.2257466,2.911443,7.28298,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2009,0,0,,0,0,0,0,SDN,18.905924,1464.2546,.614039243,0,0,0,0,1,1,0,0,2.9394753,7.2891016,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2010,0,0,,0,0,0,0,SDN,19.43239,1476.478087,.8347924410000001,0,0,0,0,1,1,0,0,2.9669414,7.2974148,8.6995144,0,1,0,0,0,2
NSA.3.4-883,113,433,Sudan,SUD,SLM/A,2004,2011,tacit,no,military,1,0,1,1316,0.680000007,0,0,1,0,625,6000,2,1,0,1,8,2011,0,0,,0,0,176,0,SDN,19.961412,1592.9644,7.889471189,0,0,0,0,1,1,0,5.1704841,2.9938011,7.3733521,8.6995144,0,1,0,0,0,2
NSA.3.4-886,113,434,Sudan,SUD,JEM,2003,2003,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,1,2003,69,69,4,0,0,1776,0,SDN,15.936566,1125.764399,4.757419743,0,0,0,0,0,1,0,7.4821191,2.7686162,7.0262175,8.6995144,1,1,0,1,0,2
NSA.3.4-889,113,434,Sudan,SUD,JEM,2004,2011,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,8,2004,0,0,,0,0,2593,0,SDN,16.3976,1137.563077,1.048059231,0,0,0,0,1,1,69,7.8605709,2.7971349,7.0366435,8.6995144,1,1,0,1,4.2484951,2
NSA.3.4-889,113,434,Sudan,SUD,JEM,2004,2011,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,8,2005,0,0,,1,0,403,0,SDN,16.872858,1189.960988,4.606154351,0,0,0,0,1,1,0,5.9989367,2.8257062,7.081676,8.6995144,1,1,0,1,0,2
NSA.3.4-889,113,434,Sudan,SUD,JEM,2004,2011,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,8,2006,0,0,,1,0,252,0,SDN,17.363096,1275.262027,7.168389538,0,0,0,0,1,1,0,5.529429,2.854347,7.150907,8.6995144,1,1,0,1,0,2
NSA.3.4-889,113,434,Sudan,SUD,JEM,2004,2011,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,8,2007,0,0,,0,0,99,0,SDN,17.867617,1385.410027,8.637283783000001,0,0,0,0,1,1,0,4.59512,2.8829899,7.2337513,8.6995144,1,1,0,1,0,2
NSA.3.4-889,113,434,Sudan,SUD,JEM,2004,2011,no,no,military,1,0,1,1315,0.680000007,0,0,0,0,625,6000,2,1,0,1,8,2008,0,0,,0,0,186,0,SDN,18.383307,1455.318374,5.046040171,0,0,0,0,1,1,0,5.2257466,2.911443,7.28298,8.6995144,1,1,0,1,0,2
